Freq.	V(h)
7.70980137065451e+007	(-6.29581919722787e-005dB,2.56225947949037e-001°)
7.76900585065102e+007	(-6.21763051769720e-005dB,2.54286813661264e-001°)
7.82866496887790e+007	(-6.14010811109006e-005dB,2.52362154163420e-001°)
7.88878221655609e+007	(-6.06325740720104e-005dB,2.50451865908511e-001°)
7.94936111171605e+007	(-5.98708329309716e-005dB,2.48555845989178e-001°)
8.01040519940357e+007	(-5.91159010009955e-005dB,2.46673992136072e-001°)
8.07191805188732e+007	(-5.83678170629251e-005dB,2.44806202716160e-001°)
8.13390326886780e+007	(-5.76266148309959e-005dB,2.42952376730997e-001°)
8.19636447768807e+007	(-5.68923235266172e-005dB,2.41112413814935e-001°)
8.25930533354597e+007	(-5.61649677038296e-005dB,2.39286214233278e-001°)
8.32272951970804e+007	(-5.54445682878947e-005dB,2.37473678880386e-001°)
8.38664074772508e+007	(-5.47311412792325e-005dB,2.35674709277760e-001°)
8.45104275764929e+007	(-5.40246995104390e-005dB,2.33889207572029e-001°)
8.51593931825322e+007	(-5.33252517591010e-005dB,2.32117076532946e-001°)
8.58133422725024e+007	(-5.26328033707571e-005dB,2.30358219551302e-001°)
8.64723131151682e+007	(-5.19473563755834e-005dB,2.28612540636824e-001°)
8.71363442731647e+007	(-5.12689092068096e-005dB,2.26879944416024e-001°)
8.78054746052542e+007	(-5.05974576978410e-005dB,2.25160336129999e-001°)
8.84797432685997e+007	(-4.99329943165786e-005dB,2.23453621632219e-001°)
8.91591897210571e+007	(-4.92755088443113e-005dB,2.21759707386253e-001°)
8.98438537234836e+007	(-4.86249882455314e-005dB,2.20078500463485e-001°)
9.05337753420648e+007	(-4.79814172108553e-005dB,2.18409908540768e-001°)
9.12289949506594e+007	(-4.73447775736029e-005dB,2.16753839898084e-001°)
9.19295532331615e+007	(-4.67150493483842e-005dB,2.15110203416133e-001°)
9.26354911858819e+007	(-4.60922097532676e-005dB,2.13478908573932e-001°)
9.33468501199469e+007	(-4.54762342194359e-005dB,2.11859865446353e-001°)
9.40636716637158e+007	(-4.48670961211743e-005dB,2.10252984701655e-001°)
9.47859977652169e+007	(-4.42647668453026e-005dB,2.08658177598981e-001°)
9.55138706946026e+007	(-4.36692161460497e-005dB,2.07075355985835e-001°)
9.62473330466227e+007	(-4.30804118634696e-005dB,2.05504432295536e-001°)
9.69864277431172e+007	(-4.24983203217104e-005dB,2.03945319544641e-001°)
9.77311980355279e+007	(-4.19229063155141e-005dB,2.02397931330362e-001°)
9.84816875074296e+007	(-4.13541330272843e-005dB,2.00862181827947e-001°)
9.92379400770806e+007	(-4.07919626249723e-005dB,1.99337985788049e-001°)
9.99999999999927e+007	(-4.02363554838612e-005dB,1.97825258534086e-001°)
1.00767911871521e+008	(-3.96872710882165e-005dB,1.96323915959561e-001°)
1.01541720629474e+008	(-3.91446677892388e-005dB,1.94833874525385e-001°)
1.02321471556742e+008	(-3.86085026073761e-005dB,1.93355051257181e-001°)
1.03107210283948e+008	(-3.80787318909620e-005dB,1.91887363742562e-001°)
1.03898982792120e+008	(-3.75553108205492e-005dB,1.90430730128410e-001°)
1.04696835415378e+008	(-3.70381937088171e-005dB,1.88985069118136e-001°)
1.05500814843648e+008	(-3.65273341317202e-005dB,1.87550299968922e-001°)
1.06310968125391e+008	(-3.60226847770883e-005dB,1.86126342488962e-001°)
1.07127342670363e+008	(-3.55241978101082e-005dB,1.84713117034681e-001°)
1.07949986252381e+008	(-3.50318245483432e-005dB,1.83310544507961e-001°)
1.08778947012127e+008	(-3.45455157828561e-005dB,1.81918546353335e-001°)
1.09614273459956e+008	(-3.40652216856325e-005dB,1.80537044555193e-001°)
1.10456014478745e+008	(-3.35908921143099e-005dB,1.79165961634967e-001°)
1.11304219326744e+008	(-3.31224761888357e-005dB,1.77805220648320e-001°)
1.12158937640466e+008	(-3.26599228478860e-005dB,1.76454745182314e-001°)
1.13020219437587e+008	(-3.22031804477040e-005dB,1.75114459352591e-001°)
1.13888115119876e+008	(-3.17521972298000e-005dB,1.73784287800527e-001°)
1.14762675476141e+008	(-3.13069208532506e-005dB,1.72464155690404e-001°)
1.15643951685206e+008	(-3.08672990301930e-005dB,1.71153988706560e-001°)
1.16531995318901e+008	(-3.04332790118355e-005dB,1.69853713050544e-001°)
1.17426858345084e+008	(-3.00048080011916e-005dB,1.68563255438271e-001°)
1.18328593130679e+008	(-2.95818328686017e-005dB,1.67282543097167e-001°)
1.19237252444742e+008	(-2.91643005027493e-005dB,1.66011503763315e-001°)
1.20152889461549e+008	(-2.87521576891552e-005dB,1.64750065678603e-001°)
1.21075557763709e+008	(-2.83453510474953e-005dB,1.63498157587869e-001°)
1.22005311345296e+008	(-2.79438272476108e-005dB,1.62255708736046e-001°)
1.22942204615011e+008	(-2.75475329786490e-005dB,1.61022648865304e-001°)
1.23886292399369e+008	(-2.71564146472276e-005dB,1.59798908212202e-001°)
1.24837629945900e+008	(-2.67704191652923e-005dB,1.58584417504828e-001°)
1.25796272926389e+008	(-2.63894928980323e-005dB,1.57379107959953e-001°)
1.26762277440131e+008	(-2.60135829705472e-005dB,1.56182911280177e-001°)
1.27735700017213e+008	(-2.56426360470048e-005dB,1.54995759651086e-001°)
1.28716597621825e+008	(-2.52765992737556e-005dB,1.53817585738405e-001°)
1.29705027655591e+008	(-2.49154195821218e-005dB,1.52648322685162e-001°)
1.30701047960927e+008	(-2.45590445331503e-005dB,1.51487904108841e-001°)
1.31704716824431e+008	(-2.42074213012081e-005dB,1.50336264098560e-001°)
1.32716092980289e+008	(-2.38604976161330e-005dB,1.49193337212233e-001°)
1.33735235613713e+008	(-2.35182213823223e-005dB,1.48059058473749e-001°)
1.34762204364407e+008	(-2.31805405678349e-005dB,1.46933363370156e-001°)
1.35797059330055e+008	(-2.28474036016952e-005dB,1.45816187848838e-001°)
1.36839861069837e+008	(-2.25187588107231e-005dB,1.44707468314718e-001°)
1.37890670607975e+008	(-2.21945551803913e-005dB,1.43607141627443e-001°)
1.38949549437303e+008	(-2.18747416923292e-005dB,1.42515145098597e-001°)
1.40016559522868e+008	(-2.15592676348377e-005dB,1.41431416488909e-001°)
1.41091763305549e+008	(-2.12480826028882e-005dB,1.40355894005467e-001°)
1.42175223705721e+008	(-2.09411366273429e-005dB,1.39288516298944e-001°)
1.43267004126930e+008	(-2.06383798895128e-005dB,1.38229222460826e-001°)
1.44367168459603e+008	(-2.03397628937724e-005dB,1.37177952020658e-001°)
1.45475781084794e+008	(-2.00452366006370e-005dB,1.36134644943283e-001°)
1.46592906877943e+008	(-1.97547521943585e-005dB,1.35099241626098e-001°)
1.47718611212677e+008	(-1.94682611841806e-005dB,1.34071682896322e-001°)
1.48852959964636e+008	(-1.91857155721311e-005dB,1.33051910008258e-001°)
1.49996019515326e+008	(-1.89070674036443e-005dB,1.32039864640582e-001°)
1.51147856756004e+008	(-1.86322696065275e-005dB,1.31035488893624e-001°)
1.52308539091594e+008	(-1.83612748482302e-005dB,1.30038725286673e-001°)
1.53478134444630e+008	(-1.80940366351793e-005dB,1.29049516755274e-001°)
1.54656711259230e+008	(-1.78305086946441e-005dB,1.28067806648556e-001°)
1.55844338505105e+008	(-1.75706451319212e-005dB,1.27093538726549e-001°)
1.57041085681591e+008	(-1.73144003483666e-005dB,1.26126657157524e-001°)
1.58247022821717e+008	(-1.70617293239438e-005dB,1.25167106515334e-001°)
1.59462220496305e+008	(-1.68125872295631e-005dB,1.24214831776777e-001°)
1.60686749818099e+008	(-1.65669298137777e-005dB,1.23269778318954e-001°)
1.61920682445925e+008	(-1.63247130970910e-005dB,1.22331891916651e-001°)
1.63164090588887e+008	(-1.60858935532498e-005dB,1.21401118739720e-001°)
1.64417047010590e+008	(-1.58504279568808e-005dB,1.20477405350485e-001°)
1.65679625033401e+008	(-1.56182737190763e-005dB,1.19560698701137e-001°)
1.66951898542736e+008	(-1.53893881959704e-005dB,1.18650946131167e-001°)
1.68233941991388e+008	(-1.51637298729347e-005dB,1.17748095364783e-001°)
1.69525830403880e+008	(-1.49412568978338e-005dB,1.16852094508362e-001°)
1.70827639380858e+008	(-1.47219282314692e-005dB,1.15962892047891e-001°)
1.72139445103515e+008	(-1.45057031866305e-005dB,1.15080436846441e-001°)
1.73461324338048e+008	(-1.42925414242371e-005dB,1.14204678141635e-001°)
1.74793354440151e+008	(-1.40824031172746e-005dB,1.13335565543134e-001°)
1.76135613359539e+008	(-1.38752485351684e-005dB,1.12473049030141e-001°)
1.77488179644516e+008	(-1.36710388528560e-005dB,1.11617078948900e-001°)
1.78851132446566e+008	(-1.34697352838542e-005dB,1.10767606010228e-001°)
1.80224551524986e+008	(-1.32712995315660e-005dB,1.09924581287039e-001°)
1.81608517251555e+008	(-1.30756938278527e-005dB,1.09087956211893e-001°)
1.83003110615237e+008	(-1.28828806273418e-005dB,1.08257682574553e-001°)
1.84408413226917e+008	(-1.26928227742557e-005dB,1.07433712519553e-001°)
1.85824507324184e+008	(-1.25054836991348e-005dB,1.06615998543776e-001°)
1.87251475776135e+008	(-1.23208272674373e-005dB,1.05804493494047e-001°)
1.88689402088232e+008	(-1.21388173533062e-005dB,1.04999150564743e-001°)
1.90138370407184e+008	(-1.19594188434350e-005dB,1.04199923295402e-001°)
1.91598465525871e+008	(-1.17825963082228e-005dB,1.03406765568360e-001°)
1.93069772888310e+008	(-1.16083152467222e-005dB,1.02619631606387e-001°)
1.94552378594653e+008	(-1.14365414376466e-005dB,1.01838475970341e-001°)
1.96046369406222e+008	(-1.12672408612586e-005dB,1.01063253556836e-001°)
1.97551832750592e+008	(-1.11003801294610e-005dB,1.00293919595920e-001°)
1.99068856726706e+008	(-1.09359261193518e-005dB,9.95304296487638e-002°)
2.00597530110026e+008	(-1.07738460908718e-005dB,9.87727396053669e-002°)
2.02137942357734e+008	(-1.06141075836215e-005dB,9.80208056822720e-002°)
2.03690183613962e+008	(-1.04566787852348e-005dB,9.72745844202911e-002°)
2.05254344715071e+008	(-1.03015280935731e-005dB,9.65340326822474e-002°)
2.06830517194966e+008	(-1.01486242420884e-005dB,9.57991076507293e-002°)
2.08418793290450e+008	(-9.99793631043053e-006dB,9.50697668258554e-002°)
2.10019265946623e+008	(-9.84943410053531e-006dB,9.43459680230485e-002°)
2.11632028822324e+008	(-9.70308717229582e-006dB,9.36276693708332e-002°)
2.13257176295607e+008	(-9.55886604800869e-006dB,9.29148293086312e-002°)
2.14894803469267e+008	(-9.41674119886465e-006dB,9.22074065845823e-002°)
2.16545006176405e+008	(-9.27668374119367e-006dB,9.15053602533695e-002°)
2.18207880986036e+008	(-9.13866488390462e-006dB,9.08086496740599e-002°)
2.19883525208738e+008	(-9.00265635375402e-006dB,9.01172345079583e-002°)
2.21572036902351e+008	(-8.86863018319369e-006dB,8.94310747164707e-002°)
2.23273514877711e+008	(-8.73655889841471e-006dB,8.87501305589836e-002°)
2.24988058704436e+008	(-8.60641497353743e-006dB,8.80743625907559e-002°)
2.26715768716749e+008	(-8.47817173708010e-006dB,8.74037316608172e-002°)
2.28456746019351e+008	(-8.35180243077427e-006dB,8.67381989098871e-002°)
2.30211092493341e+008	(-8.22728084216413e-006dB,8.60777257683002e-002°)
2.31978910802173e+008	(-8.10458117924372e-006dB,8.54222739539481e-002°)
2.33760304397665e+008	(-7.98367772137000e-006dB,8.47718054702306e-002°)
2.35555377526055e+008	(-7.86454516449232e-006dB,8.41262826040209e-002°)
2.37364235234101e+008	(-7.74715871662088e-006dB,8.34856679236418e-002°)
2.39186983375226e+008	(-7.63149359734020e-006dB,8.28499242768571e-002°)
2.41023728615715e+008	(-7.51752559422653e-006dB,8.22190147888716e-002°)
2.42874578440956e+008	(-7.40523076487030e-006dB,8.15929028603452e-002°)
2.44739641161728e+008	(-7.29458532212104e-006dB,8.09715521654204e-002°)
2.46619025920545e+008	(-7.18556593688634e-006dB,8.03549266497604e-002°)
2.48512842698037e+008	(-7.07814957226735e-006dB,7.97429905285986e-002°)
2.50421202319387e+008	(-6.97231343823528e-006dB,7.91357082848018e-002°)
2.52344216460822e+008	(-6.86803503888345e-006dB,7.85330446669477e-002°)
2.54281997656140e+008	(-6.76529219749974e-006dB,7.79349646874078e-002°)
2.56234659303301e+008	(-6.66406318964380e-006dB,7.73414336204484e-002°)
2.58202315671061e+008	(-6.56432632366430e-006dB,7.67524170003436e-002°)
2.60185081905660e+008	(-6.46606014610071e-006dB,7.61678806194965e-002°)
2.62183074037560e+008	(-6.36924378401979e-006dB,7.55877905265733e-002°)
2.64196408988232e+008	(-6.27385656892755e-006dB,7.50121130246508e-002°)
2.66225204577004e+008	(-6.17987785547548e-006dB,7.44408146693782e-002°)
2.68269579527952e+008	(-6.08728749205267e-006dB,7.38738622671439e-002°)
2.70329653476846e+008	(-5.99606578799859e-006dB,7.33112228732581e-002°)
2.72405546978156e+008	(-5.90619277396336e-006dB,7.27528637901521e-002°)
2.74497381512104e+008	(-5.81764917587914e-006dB,7.21987525655773e-002°)
2.76605279491769e+008	(-5.73041593568897e-006dB,7.16488569908266e-002°)
2.78729364270261e+008	(-5.64447408212679e-006dB,7.11031450989636e-002°)
2.80869760147928e+008	(-5.55980513284222e-006dB,7.05615851630616e-002°)
2.83026592379637e+008	(-5.47639058330661e-006dB,7.00241456944586e-002°)
2.85199987182102e+008	(-5.39421245648003e-006dB,6.94907954410178e-002°)
2.87390071741271e+008	(-5.31325270203482e-006dB,6.89615033854059e-002°)
2.89596974219766e+008	(-5.23349385306298e-006dB,6.84362387433770e-002°)
2.91820823764387e+008	(-5.15491859791449e-006dB,6.79149709620719e-002°)
2.94061750513665e+008	(-5.07750953718656e-006dB,6.73976697183292e-002°)
2.96319885605484e+008	(-5.00125003233234e-006dB,6.68843049170011e-002°)
2.98595361184748e+008	(-4.92612321336726e-006dB,6.63748466892903e-002°)
3.00888310411118e+008	(-4.85211285351461e-006dB,6.58692653910880e-002°)
3.03198867466806e+008	(-4.77920247816634e-006dB,6.53675316013327e-002°)
3.05527167564423e+008	(-4.70737625302916e-006dB,6.48696161203709e-002°)
3.07873346954895e+008	(-4.63661839588444e-006dB,6.43754899683358e-002°)
3.10237542935433e+008	(-4.56691335595317e-006dB,6.38851243835329e-002°)
3.12619893857572e+008	(-4.49824574928595e-006dB,6.33984908208388e-002°)
3.15020539135264e+008	(-4.43060041469402e-006dB,6.29155609501092e-002°)
3.17439619253036e+008	(-4.36396253718319e-006dB,6.24363066545976e-002°)
3.19877275774215e+008	(-4.29831743580164e-006dB,6.19607000293873e-002°)
3.22333651349207e+008	(-4.23365050192297e-006dB,6.14887133798319e-002°)
3.24808889723848e+008	(-4.16994748275852e-006dB,6.10203192200050e-002°)
3.27303135747817e+008	(-4.10719426245496e-006dB,6.05554902711650e-002°)
3.29816535383109e+008	(-4.04537705495981e-006dB,6.00941994602247e-002°)
3.32349235712579e+008	(-3.98448202118328e-006dB,5.96364199182385e-002°)
3.34901384948550e+008	(-3.92449575019782e-006dB,5.91821249788914e-002°)
3.37473132441483e+008	(-3.86540483300523e-006dB,5.87312881770062e-002°)
3.40064628688720e+008	(-3.80719615569225e-006dB,5.82838832470563e-002°)
3.42676025343289e+008	(-3.74985683289200e-006dB,5.78398841216903e-002°)
3.45307475222782e+008	(-3.69337408820720e-006dB,5.73992649302673e-002°)
3.47959132318292e+008	(-3.63773528506873e-006dB,5.69619999974008e-002°)
3.50631151803432e+008	(-3.58292807620641e-006dB,5.65280638415143e-002°)
3.53323690043407e+008	(-3.52894023489158e-006dB,5.60974311734063e-002°)
3.56036904604172e+008	(-3.47575963468620e-006dB,5.56700768948251e-002°)
3.58770954261650e+008	(-3.42337444037980e-006dB,5.52459760970535e-002°)
3.61525999011021e+008	(-3.37177296141157e-006dB,5.48251040595033e-002°)
3.64302200076088e+008	(-3.32094362390485e-006dB,5.44074362483218e-002°)
3.67099719918711e+008	(-3.27087505842098e-006dB,5.39929483150029e-002°)
3.69918722248314e+008	(-3.22155598906157e-006dB,5.35816160950149e-002°)
3.72759372031465e+008	(-3.17297542633401e-006dB,5.31734156064305e-002°)
3.75621835501529e+008	(-3.12512244342746e-006dB,5.27683230485735e-002°)
3.78506280168398e+008	(-3.07798628614618e-006dB,5.23663148006693e-002°)
3.81412874828292e+008	(-3.03155646355632e-006dB,5.19673674205087e-002°)
3.84341789573636e+008	(-2.98582228703725e-006dB,5.15714576431194e-002°)
3.87293195803016e+008	(-2.94077372756893e-006dB,5.11785623794460e-002°)
3.90267266231209e+008	(-2.89640052662168e-006dB,5.07886587150428e-002°)
3.93264174899288e+008	(-2.85269271014290e-006dB,5.04017239087718e-002°)
3.96284097184807e+008	(-2.80964041112069e-006dB,5.00177353915125e-002°)
3.99327209812069e+008	(-2.76723388019154e-006dB,4.96366707648800e-002°)
4.02393690862458e+008	(-2.72546371997186e-006dB,4.92585077999515e-002°)
4.05483719784872e+008	(-2.68432028331752e-006dB,4.88832244360047e-002°)
4.08597477406215e+008	(-2.64379445153631e-006dB,4.85107987792609e-002°)
4.11735145941983e+008	(-2.60387693814330e-006dB,4.81412091016411e-002°)
4.14896909006926e+008	(-2.56455876427442e-006dB,4.77744338395274e-002°)
4.18082951625794e+008	(-2.52583102242613e-006dB,4.74104515925370e-002°)
4.21293460244165e+008	(-2.48768495070864e-006dB,4.70492411223016e-002°)
4.24528622739353e+008	(-2.45011195213253e-006dB,4.66907813512575e-002°)
4.27788628431404e+008	(-2.41310344320918e-006dB,4.63350513614437e-002°)
4.31073668094177e+008	(-2.37665102656549e-006dB,4.59820303933093e-002°)
4.34383933966505e+008	(-2.34074649769418e-006dB,4.56316978445280e-002°)
4.37719619763446e+008	(-2.30538168294668e-006dB,4.52840332688223e-002°)
4.41080920687618e+008	(-2.27054850028577e-006dB,4.49390163747971e-002°)
4.44468033440625e+008	(-2.23623919554591e-006dB,4.45966270247784e-002°)
4.47881156234564e+008	(-2.20244568476169e-006dB,4.42568452336648e-002°)
4.51320488803628e+008	(-2.16916061782131e-006dB,4.39196511677821e-002°)
4.54786232415791e+008	(-2.13637606119490e-006dB,4.35850251437529e-002°)
4.58278589884588e+008	(-2.10408495599802e-006dB,4.32529476273660e-002°)
4.61797765580984e+008	(-2.07227959049659e-006dB,4.29233992324626e-002°)
4.65343965445333e+008	(-2.04095292798608e-006dB,4.25963607198240e-002°)
4.68917396999429e+008	(-2.01009778711303e-006dB,4.22718129960700e-002°)
4.72518269358649e+008	(-1.97970719289024e-006dB,4.19497371125659e-002°)
4.76146793244195e+008	(-1.94977402953886e-006dB,4.16301142643372e-002°)
4.79803180995419e+008	(-1.92029161329903e-006dB,4.13129257889892e-002°)
4.83487646582253e+008	(-1.89125311961918e-006dB,4.09981531656393e-002°)
4.87200405617731e+008	(-1.86265210003570e-006dB,4.06857780138531e-002°)
4.90941675370604e+008	(-1.83448185728862e-006dB,4.03757820925906e-002°)
4.94711674778055e+008	(-1.80673588312630e-006dB,4.00681472991595e-002°)
4.98510624458513e+008	(-1.77940810420906e-006dB,3.97628556681741e-002°)
5.02338746724560e+008	(-1.75249201035691e-006dB,3.94598893705264e-002°)
5.06196265595945e+008	(-1.72598152919476e-006dB,3.91592307123591e-002°)
5.10083406812689e+008	(-1.69987066163655e-006dB,3.88608621340504e-002°)
